CUSTOMER,ITEM_NAME,ICODE,WK_REF,PLAN_QTY,VCHNUM,VCHDATE,ARCH_QTY,ISARCH,ENT_BY,ENT_DT,EDT_BY,EDT_DT,ACODE,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507814 20A DP P&S DB,90040158,202411,2000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507818 32A TP P&S DB,90040172,202411,500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507820 20A DP RCBO P&S DB,90040159,202411,450,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507822 32A FP RCBO P&S DB,90040168,202411,234,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507860 EK P17 TEMPRA DB 16A 2P,90040160,202411,2000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507861 EK P17 TEMPRA DB 32A 3P,90040169,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507862 EK P17 TEMPRA DB 32A 3P,90040170,202411,2500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,507863 EK P17 TEMPRA DB 32A 2P,90040161,202411,1500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,507864 EK P17 TEMPRA DB 63A 3P,90040171,202411,700,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,507790 SP ENCLOSURE,90040162,202411,500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,507791 DP ENCLOSURE,90040155,202411,7500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,507793 FP ENCLOSURE,90040156,202411,11500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,507794 FP RCBO ENCLOSURE,90040164,202411,800,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,SFG 402509 EXP,90040221,202411,100,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,SUPPORT NEUTRAL AND EARTH,90040087,202411,10080,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN4,90040207,202411,1040,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN6,90040208,202411,800,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN8,90040209,202411,890,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN12,90040210,202411,425,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN MCCB 4 160,90040225,202411,1025,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN MCCB 6 160,90040227,202411,990,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN MCCB 8 160,90040228,202411,1900,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,BUSBAR INTERIOR VTPN MCCB 12 160,90040230,202411,976,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,ENCLOSURE 2W SD IP30 - PREMIUM (DBENC002SD),90020039,202411,3000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,ENCLOSURE 3W SD IP30 -PREMIUM,90020087,202411,500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,ENCLOSURE 4W SD IP30 - PREMIUM,90020038,202411,4000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,P&S 10A 2PIN 1 MOD SD IP30-METAL CLAD,90020216,202411,100,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,P&S 20A  2PIN  1MOD SD IP30 - METAL CLAD,90020217,202411,1500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,P&S 20A  2PIN  2MOD SD IP30 - METAL CLAD,90020218,202411,1200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,P&S 32A 3PIN 3MOD SD IP30 - METAL CLAD,90020220,202411,500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,P&S 32A 3PIN  4MOD SD IP30 - METAL CLAD,90020221,202411,350,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 63A 5PIN 4MOD SD IP30 - METAL CLAD,90020222,202411,250,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 16A 3PIN 2MOD SD IP30 - PLASTIC,90020223,202411,256,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 32A 3PIN 4MOD SD IP30 - PLASTIC,90020224,202411,201,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 32A 5PIN 8MOD SD IP30 - PLASTIC,90020225,202411,401,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 63A  5PIN  8MOD SD IP30 - PLASTIC,90020226,202411,250,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- PHASE SELECTOR 4W DD IP43_DBPSR004DD,90020196,202411,50,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- PHASE SELECTOR 6W DD IP43_DBPSR006DD,90020197,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- PHASE SELECTOR 8W DD IP43_DBPSR008DD,90020198,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- PHASE SELECTOR 10W DD IP43,90020199,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- PHASE SELECTOR 12W DD IP43_DBPSR012DD,90020239,202411,50,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_4 WAY SPN DD_DBSPN004DDS,90200314,202411,800,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_6 WAY SPN DD_DBSPN006DDS,90200317,202411,711,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_6 WAY SPN SD_DBSPN006SDS,90200319,202411,71,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_8 WAY SPN DD_DBSPN008DDS,90200320,202411,3144,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_12 WAY SPN DD_DBSPN012DDS,90200323,202411,3997,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_16 WAY SPN DD_DBSPN016DDS,90200326,202411,2067,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_18 WAY SPN DD_DBSPN018DDS,90200329,202411,599,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 4W DD IP43 250A MCCB I/C - PREMIUM (DBVTH004DD),90020063,202411,20,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 6W DD IP43 250A MCCB I/C - PREMIUM (DBVTH006DD),90020064,202411,40,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 8W DD IP43 250A MCCB I/C - PREMIUM (DBVTH008DD),90020065,202411,70,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 12W DD IP43 250A MCCB I/C - PREMIUM (DBVTH012DD),90020116,202411,70,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,VTPN 4W DD IP43 125A MCCB I/C - PREMIUM,90020066,202411,190,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN MCCB 6W DD IP43 SURF/FLU - IND  (DBVTL006DD),90020067,202411,175,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN MCCB 8W DD IP43 SURF/FLU - IND (DBVTL008DD),90020069,202411,220,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 12W DD IP43 125A MCCB I/C - PREMIUM (DBVTL012DD),90020071,202411,130,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 16W DD IP43 125A MCCB I/C - PREMIUM,90020073,202411,20,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 4W DD IP43 - PREMIUM (DBVTM004DD),90020033,202411,275,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 6W MCB I/C IP43 (DBVTM006DD),90020031,202411,180,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 8W DD IP43 - PREMIUM (DBVTM008DD),90020079,202411,175,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 12W DD IP43 - PREMIUM (DBVTM012DD),90020082,202411,100,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 16W DD IP43 - PREMIUM (DBVTM016DD),90020085,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CEB - VTPN DD 125/250 MCCB INCOMER,90020248,202411,66,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CEB-SPN 6 WAY DOUBLE DOOR,90020739,202411,22,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,CEB-SPN 8 WAY DOUBLE DOOR.,90020740,202411,162,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CEB-SPN 12 WAY DOUBLE DOOR.,90020741,202411,196,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CEB-SPN 16 WAY DOUBLE DOOR.,90020742,202411,230,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,SP 56 MOD COMB BUS BAR,90020228,202411,450,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,ONE MOD BLANKING PLATE,90020232,202411,6000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,SP COMB BUS BAR END CAP,90020308,202411,100,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,DP/TP COMB BUS BAR END CAP,90020397,202411,2500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CB70283 HINGE SURFACE,90200002,202411,55000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CB70275 FRAME HINGE LOCATOR,90200001,202411,40000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CB71059 CONNECTING BUSBAR RB VTPN,90020205,202411,700,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,DIN RAIL ENCLOSURE 4 WAY,90020440,202411,6000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,BOTTOM COVER ASSEMBLY-AST CONTROLLER,90020183,202411,300,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,TOPCOVER-AST CONTROLLER-MOTORISED COSD,90020182,202411,400,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG-04W JR PHASE SELECTOR - ROTARY 63A,90280007,202411,320,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG-06W JR PHASE SELECTOR - ROTARY 63A,90280008,202411,100,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG- VTPN 4W DD IP54 125A MCCB I/C DBVTL00454 DZ1,90020738,202411,1,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,507792 TP ENCLOSURE,90040163,202411,800,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,BUSBAR INTERIOR VTPN MCCB 8 250,90040229,202411,50,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,BUSBAR INTERIOR VTPN MCCB 12 250,90040231,202411,50,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_4 WAY SPN SD_DBSPN004SDS,90200316,202411,59,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_8 WAY SPN DD GLAZED_DBSPN008GDS,90200321,202411,20,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_12 WAY SPN DD GLAZED_DBSPN012GDS,90200324,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,DP 12 MOD COMB BUS BAR,90020229,202411,1050,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CB71047_125A RB SPREADER LINK MCCB INCOMER,90020369,202411,1600,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CB71048 125A Y SPREADER  LINK MCCB INCOMER,90020391,202411,800,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 16W DD IP43 250A MCCB I/C - PREMIUM (DBVTH016DD),90020107,202411,25,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,507817 20A TP P&S DB,90040166,202411,308,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,507821 20A FP RCBO P&S DB,90040167,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_16 WAY SPN SD_DBSPN016SDS,90200328,202411,38,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,ENCLOSURE 6W SD IP30 - PREMIUM,90020040,202411,500,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,P&S 20A 3PIN 3MOD SD IP30 - METAL CLAD,90020219,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_4 WAY SPN DD - GLAZED_DBSPN004GDS,90200315,202411,28,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_6 WAY SPN DD - GLAZED_DBSPN006GDS,90200318,202411,16,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_8 WAY SPN SD_DBSPN008SDS,90200322,202411,200,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_12 WAY SPN SD_DBSPN012SDS,90200325,202411,173,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,CEB- VTPN DOUBLE DOOR MODULAR INCOMER,90020178,202411,40,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,16A 2 P+E WITH 413.1663 + 214.1633,90190002,202411,1150,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,32A 2 P+E WITH 413.3263 + 214.3233,90190003,202411,130,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,08W JR PHASE SELECTOR - ROTARY 63A,90280011,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEMS PVT LTD,IP20 SPN 12WAY (R),90040022,202411,9,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N015,,
NOVATEUR ELECTRICAL AND  DIGITAL SYSTEAMS PVT.LTD.,TAPPO FORO DIA 5,90040074,202411,7000,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16N008,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG_18 WAY SPN SD_DBSPN018SDS,90200331,202411,20,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 6W 250A MCCB I/C SD IP30,90020113,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 8W 250A MCCB I/C SD IP30,90020114,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,SP 13 MOD COMB BUS BAR,90020227,202411,150,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FP COMB BUS BAR END CAP,90020422,202411,225,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,VTPN 4W DD IP43,90020497,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
SCHNEIDER ELECTRIC INDIA PVT LTD-ESP NAGPUR STOCKING PLANT,FG-VTPN 6W DD IP43 - EXPORT_DBVTM006DD_EXP,90020664,202411,10,000058,03/03/2024,0,N,KAKDE,03/03/2024,KAKDE,12/03/2024,16S062,,
